curr_state	curr_action	next_reward	next_state	old_value	new_value
1387	-1	0	1266	0.03815204244769462	0.08862938119652508
1266	1	0	1275	0.0984770902183612	0.0984770902183612
1275	1	0	1148	0.10941898913151242	0.34867844010000015
1148	-1	0	1019	0.0523347633027361	0.38742048900000015
1019	0	0	891	0.22876792454961012	0.22876792454961012
891	-1	0	762	0.22876792454961012	0.25418658283290013
762	0	0	762	0.1500946352969992	0.25418658283290013
762	0	0	762	0.25418658283290013	0.25418658283290013
762	-1	0	761	0.2824295364810001	0.2824295364810001
761	1	0	890	0.2824295364810001	0.2824295364810001
890	1	0	891	0.22876792454961012	0.22876792454961012
891	1	0	764	0.1500946352969992	0.25418658283290013
764	0	0	636	0.28242953648100017	0.28242953648100017
636	1	0	509	0.0	0.12157665459056936
509	0	0	373	0.0	0.31381059609000017
373	1	0	238	0.0	0.0
238	0	0	230	0.0	0.28242953648100017
230	0	0	222	0.0	0.43046721000000016
222	0	0	214	0.34867844010000015	0.34867844010000015
214	1	0	207	0.10941898913151243	0.43046721000000016
207	0	0	327	0.12157665459056936	0.5314410000000002
327	1	0	440	0.5904900000000002	0.5904900000000002
440	-1	0	575	0.6561000000000001	0.6561000000000001
575	0	0	695	0.0	0.0
695	-1	0	814	0.0	0.0
814	0	0	806	0.0	0.0
806	-1	0	797	0.0	0.2058911320946491
797	1	0	662	0.0	0.2058911320946491
662	0	0	654	0.0	0.25418658283290013
654	1	0	647	0.28242953648100017	0.28242953648100017
647	-1	0	774	0.2058911320946491	0.2058911320946491
774	-1	0	773	0.22876792454961012	0.22876792454961012
773	1	0	646	0.25418658283290013	0.25418658283290013
646	1	0	647	0.28242953648100017	0.28242953648100017
647	0	0	775	0.22876792454961012	0.22876792454961012
775	0	0	903	0.25418658283290013	0.25418658283290013
903	1	0	1024	0.2058911320946491	0.22876792454961012
1024	1	0	1153	0.03433683820292516	0.03433683820292516
1153	1	0	1290	0.0	0.34867844010000015
1290	-1	0	1297	0.0	0.0
1297	0	0	1433	0.0	0.0225283995449392
1433	1	0	1570	0.0	0.0
1570	0	0	1578	0.0	0.0
1578	-1	0	1585	0.0	0.0
1585	1	0	1722	0.0	0.0
1722	1	0	1731	0.0	0.0
1731	0	0	1611	0.0	0.0
1611	0	0	1491	0.0	0.0
1491	1	0	1372	0.0	0.0
1372	0	0	1244	0.0	0.6561000000000001
1244	1	0	1117	0.7290000000000001	0.7290000000000001
1117	1	0	982	0.81	0.81
982	1	0	975	0.9	0.9
975	0	0	1095	0.0	0.13508517176729928
1095	0	0	1215	0.1500946352969992	0.1500946352969992
1215	-1	0	1334	0.0	0.31381059609000017
1334	-1	0	1325	0.34867844010000015	0.34867844010000015
1325	0	0	1189	0.13508517176729928	0.1500946352969992
1189	-1	0	1052	0.0	0.43046721000000016
1052	-1	0	923	0.0	0.38742048900000015
923	1	0	804	0.0	0.0
804	1	0	677	0.0	0.0
677	-1	0	540	0.0	0.34867844010000015
540	0	0	412	0.0984770902183612	0.1500946352969992
412	0	0	284	0.1500946352969992	0.25418658283290013
284	-1	0	155	0.22876792454961012	0.25418658283290013
155	1	0	36	0.25418658283290013	0.25418658283290013
36	-1	0	35	0.28242953648100017	0.28242953648100017
35	0	0	43	0.31381059609000017	0.31381059609000017
43	0	0	51	0.34867844010000015	0.34867844010000015
51	0	0	59	0.28242953648100017	0.28242953648100017
59	1	0	68	0.31381059609000017	0.31381059609000017
68	0	0	68	0.31381059609000017	0.31381059609000017
68	-1	0	67	0.31381059609000017	0.31381059609000017
67	-1	0	74	0.34867844010000015	0.34867844010000015
74	1	0	83	0.25418658283290013	0.25418658283290013
83	1	0	92	0.28242953648100017	0.28242953648100017
92	-1	0	91	0.28242953648100017	0.28242953648100017
91	-1	0	98	0.28242953648100017	0.28242953648100017
98	-1	0	105	0.2058911320946491	0.34867844010000015
105	1	0	242	0.22876792454961012	0.34867844010000015
242	0	0	250	0.34867844010000015	0.34867844010000015
250	1	0	251	0.28242953648100017	0.28242953648100017
251	-1	0	122	0.31381059609000017	0.31381059609000017
122	1	0	123	0.28242953648100017	0.28242953648100017
123	-1	0	122	0.31381059609000017	0.31381059609000017
122	-1	0	121	0.34867844010000015	0.34867844010000015
121	0	0	249	0.38742048900000015	0.38742048900000015
249	1	0	378	0.34867844010000015	0.34867844010000015
378	-1	0	377	0.38742048900000015	0.38742048900000015
377	0	0	505	0.22876792454961012	0.22876792454961012
505	0	0	633	0.25418658283290013	0.25418658283290013
633	0	0	761	0.2824295364810001	0.2824295364810001
761	-1	0	888	0.07976644307687256	0.07976644307687256
888	-1	0	1023	0.0	0.0
1023	0	0	1143	0.0	0.0
1143	0	0	1263	0.0	0.0
1263	-1	0	1382	0.0	0.0
1382	-1	0	1373	0.0	0.0
1373	0	0	1237	0.0	0.0
1237	1	0	1102	0.0	0.12157665459056936
1102	1	0	1095	0.13508517176729928	0.13508517176729928
1095	0	0	1215	0.1500946352969992	0.28242953648100017
1215	0	0	1335	0.16677181699666577	0.16677181699666577
1335	-1	0	1454	0.1853020188851842	0.1853020188851842
1454	1	0	1447	0.0	0.0
1447	1	0	1560	0.0	0.02781283894436938
1560	-1	0	1695	0.030903154382632643	0.030903154382632643
1695	-1	0	1814	0.0	0.2058911320946491
1814	1	0	1807	0.0	0.16677181699666577
1807	-1	0	1926	0.1853020188851842	0.2058911320946491
1926	1	0	1927	0.1853020188851842	0.1853020188851842
1927	-1	0	1926	0.2058911320946491	0.2058911320946491
1926	1	0	1927	0.1853020188851842	0.1853020188851842
1927	-1	0	1926	0.2058911320946491	0.2058911320946491
1926	-1	0	1925	0.22876792454961012	0.22876792454961012
1925	0	0	1797	0.25418658283290013	0.25418658283290013
1797	0	0	1669	0.28242953648100017	0.28242953648100017
1669	0	0	1541	0.28242953648100017	0.28242953648100017
1541	1	0	1414	0.28242953648100017	0.28242953648100017
1414	-1	0	1413	0.31381059609000017	0.31381059609000017
1413	1	0	1286	0.25418658283290013	0.28242953648100017
1286	0	0	1286	0.25418658283290013	0.28242953648100017
1286	1	0	1287	0.25418658283290013	0.25418658283290013
1287	0	0	1415	0.22876792454961012	0.22876792454961012
1415	1	0	1536	0.16677181699666577	0.16677181699666577
1536	0	0	1664	0.1500946352969992	0.1500946352969992
1664	-1	0	1799	0.16677181699666577	0.1853020188851842
1799	0	0	1927	0.1853020188851842	0.1853020188851842
1927	1	0	1920	0.16677181699666577	0.16677181699666577
1920	1	0	1921	0.13508517176729928	0.13508517176729928
1921	0	0	1929	0.13508517176729928	0.13508517176729928
1929	0	0	1937	0.13508517176729928	0.13508517176729928
1937	-1	0	1944	0.1500946352969992	0.1500946352969992
1944	0	0	1944	0.1500946352969992	0.1500946352969992
1944	-1	0	1951	0.16677181699666577	0.16677181699666577
1951	-1	0	1942	0.1853020188851842	0.1853020188851842
1942	0	0	1934	0.2058911320946491	0.2058911320946491
1934	1	0	1927	0.16677181699666577	0.1853020188851842
1927	-1	0	1926	0.2058911320946491	0.2058911320946491
1926	1	0	1927	0.1853020188851842	0.1853020188851842
1927	0	0	1927	0.1853020188851842	0.1853020188851842
1927	0	0	1927	0.1853020188851842	0.1853020188851842
1927	1	0	1920	0.16677181699666577	0.16677181699666577
1920	-1	0	1927	0.1853020188851842	0.1853020188851842
1927	1	0	1920	0.16677181699666577	0.16677181699666577
1920	1	0	1921	0.13508517176729928	0.13508517176729928
1921	-1	0	1928	0.1500946352969992	0.16677181699666577
1928	1	0	1929	0.13508517176729928	0.13508517176729928
1929	1	0	1938	0.07976644307687257	0.10941898913151243
1938	-1	0	1945	0.12157665459056936	0.12157665459056936
1945	0	0	1953	0.12157665459056936	0.13508517176729928
1953	1	0	1962	0.016423203268260675	0.08862938119652508
1962	1	0	1971	0.0	0.0
1971	0	0	1851	0.0	0.0
1851	0	0	1731	0.0	0.0
1731	-1	0	1610	0.0	0.0
1610	0	0	1618	0.0	0.0
1618	-1	0	1625	0.0	0.0
1625	1	0	1762	0.0	0.0
1762	-1	0	1769	0.0	0.0
1769	-1	0	1904	0.0	0.0
1904	0	0	2032	0.0	0.0523347633027361
2032	0	0	2032	0.052334763302736106	0.0523347633027361
2032	-1	0	2039	0.05814973700304011	0.05814973700304011
2039	0	0	2031	0.06461081889226679	0.06461081889226679
2031	1	0	2016	0.0	0.06461081889226679
2016	0	0	2016	0.0	0.06461081889226679
2016	-1	0	2023	0.07178979876918531	0.07178979876918531
2023	1	0	2008	0.07178979876918531	0.07178979876918531
2008	0	0	2008	0.07178979876918531	0.07178979876918531
2008	-1	0	2015	0.07976644307687257	0.07976644307687257
2015	0	0	2007	0.08862938119652508	0.08862938119652508
2007	-1	0	1998	0.0984770902183612	0.0984770902183612
1998	1	0	1991	0.10941898913151243	0.10941898913151243
1991	0	0	1983	0.12157665459056936	0.16677181699666577
1983	-1	0	1974	0.13508517176729928	0.1500946352969992
1974	0	0	1966	0.1500946352969992	0.2058911320946491
1966	1	0	1959	0.1500946352969992	0.1500946352969992
1959	-1	0	1950	0.16677181699666577	0.16677181699666577
1950	-1	0	1941	0.0	0.0
1941	-1	0	1804	0.0	0.22876792454961012
1804	1	0	1677	0.25418658283290013	0.25418658283290013
1677	-1	0	1540	0.25418658283290013	0.31381059609000017
1540	1	0	1413	0.31381059609000017	0.31381059609000017
1413	1	0	1286	0.28242953648100017	0.28242953648100017
1286	1	0	1287	0.25418658283290013	0.25418658283290013
1287	1	0	1408	0.2058911320946491	0.2058911320946491
1408	-1	0	1543	0.22876792454961012	0.22876792454961012
1543	0	0	1671	0.2058911320946491	0.2058911320946491
1671	0	0	1799	0.16677181699666577	0.1853020188851842
1799	0	0	1927	0.1853020188851842	0.1853020188851842
1927	-1	0	1926	0.2058911320946491	0.2058911320946491
1926	-1	0	1925	0.22876792454961012	0.22876792454961012
1925	1	0	1798	0.22876792454961012	0.22876792454961012
1798	1	0	1799	0.1853020188851842	0.1853020188851842
1799	-1	0	1926	0.2058911320946491	0.2058911320946491
1926	1	0	1927	0.1853020188851842	0.1853020188851842
1927	0	0	1927	0.1853020188851842	0.1853020188851842
1927	0	0	1927	0.1853020188851842	0.1853020188851842
1927	0	0	1927	0.1853020188851842	0.1853020188851842
1927	-1	0	1926	0.2058911320946491	0.2058911320946491
1926	0	0	1926	0.2058911320946491	0.2058911320946491
1926	0	0	1926	0.2058911320946491	0.2058911320946491
1926	-1	0	1925	0.22876792454961012	0.22876792454961012
1925	0	0	1797	0.25418658283290013	0.25418658283290013
1797	0	0	1669	0.28242953648100017	0.28242953648100017
1669	1	0	1542	0.25418658283290013	0.25418658283290013
1542	0	0	1542	0.25418658283290013	0.25418658283290013
1542	-1	0	1541	0.28242953648100017	0.28242953648100017
1541	0	0	1413	0.31381059609000017	0.31381059609000017
1413	0	0	1285	0.31381059609000017	0.31381059609000017
1285	-1	0	1156	0.34867844010000015	0.34867844010000015
1156	0	0	1028	0.34867844010000015	0.34867844010000015
1028	0	0	900	0.34867844010000015	0.34867844010000015
900	-1	0	771	0.38742048900000015	0.38742048900000015
771	0	0	651	0.43046721000000016	0.43046721000000016
651	1	0	532	0.0	0.12157665459056936
532	1	0	405	0.0	0.28242953648100017
405	1	0	270	0.0	0.22876792454961012
270	1	0	263	0.0	0.31381059609000017
263	1	0	384	0.34867844010000015	0.34867844010000015
384	-1	0	519	0.31381059609000017	0.31381059609000017
519	0	0	647	0.28242953648100017	0.28242953648100017
647	1	0	768	0.31381059609000017	0.31381059609000017
768	-1	0	903	0.25418658283290013	0.25418658283290013
903	1	0	1024	0.22876792454961012	0.22876792454961012
1024	-1	0	1159	0.25418658283290013	0.25418658283290013
1159	0	0	1287	0.25418658283290013	0.25418658283290013
1287	1	0	1408	0.2058911320946491	0.2058911320946491
1408	0	0	1536	0.16677181699666577	0.16677181699666577
1536	-1	0	1671	0.1853020188851842	0.2058911320946491
1671	1	0	1792	0.1500946352969992	0.1500946352969992
1792	0	0	1920	0.1500946352969992	0.16677181699666577
1920	1	0	1921	0.13508517176729928	0.1500946352969992
1921	1	0	1930	0.12157665459056936	0.12157665459056936
1930	0	0	1938	0.0984770902183612	0.10941898913151243
1938	1	0	1947	0.0	0.0
1947	1	0	1828	0.0	0.0
1828	1	0	1701	0.0	0.16677181699666577
1701	1	0	1566	0.0	0.0
1566	1	0	1559	0.0	0.2058911320946491
1559	-1	0	1678	0.22876792454961012	0.25418658283290013
1678	0	0	1670	0.22876792454961012	0.25418658283290013
1670	-1	0	1669	0.28242953648100017	0.28242953648100017
1669	0	0	1541	0.28242953648100017	0.28242953648100017
1541	-1	0	1412	0.31381059609000017	0.31381059609000017
1412	0	0	1284	0.34867844010000015	0.34867844010000015
1284	-1	0	1155	0.38742048900000015	0.38742048900000015
1155	0	0	1035	0.43046721000000016	0.43046721000000016
1035	-1	0	914	0.0	0.0
914	-1	0	921	0.0	0.0
921	1	0	1058	0.0	0.6561000000000001
1058	0	0	1066	0.0	0.0
1066	0	0	1074	0.0	0.0
1074	0	0	1082	0.0	0.0
1082	-1	0	1089	0.0	0.0
1089	1	0	1226	0.0	0.0
1226	-1	0	1233	0.0	0.0
1233	1	0	1370	0.0	0.0
1370	-1	0	1377	0.0	0.0
1377	0	0	1513	0.0	0.04710128697246248
1513	1	0	1650	0.025031555049932444	0.06461081889226677
1650	1	0	1659	0.0717897987691853	0.07178979876918531
1659	-1	0	1530	0.0717897987691853	0.0717897987691853
1530	1	0	1531	0.07976644307687256	0.07976644307687257
1531	-1	0	1402	0.03433683820292516	0.03433683820292516
1402	-1	0	1401	0.02781283894436938	0.02781283894436938
1401	1	0	1530	0.030903154382632643	0.07178979876918531
1530	0	0	1530	0.0717897987691853	0.07178979876918531
1530	-1	0	1529	0.058149737003040096	0.058149737003040096
1529	-1	0	1656	0.0	0.03433683820292516
1656	1	0	1785	0.03815204244769462	0.04710128697246248
1785	1	0	1914	0.052334763302736086	0.052334763302736086
1914	-1	0	1913	0.042391158275216244	0.042391158275216244
1913	-1	0	2040	0.04710128697246249	0.04710128697246249
2040	1	0	2041	0.042391158275216244	0.042391158275216244
2041	-1	0	2040	0.04710128697246249	0.04710128697246249
2040	0	0	2040	0.04710128697246249	0.04710128697246249
2040	1	0	2041	0.042391158275216244	0.042391158275216244
2041	-1	0	2040	0.04710128697246249	0.04710128697246249
2040	1	0	2041	0.042391158275216244	0.042391158275216244
2041	1	0	2042	0.04710128697246248	0.04710128697246248
2042	1	0	2043	0.052334763302736086	0.052334763302736086
2043	0	0	1915	0.058149737003040096	0.058149737003040096
1915	1	0	1788	0.02781283894436938	0.02781283894436938
1788	-1	0	1659	0.030903154382632643	0.07178979876918531
1659	0	0	1531	0.07976644307687257	0.07976644307687257
1531	1	0	1404	0.08862938119652508	0.08862938119652508
1404	1	0	1277	0.042391158275216244	0.31381059609000017
1277	0	0	1141	0.0	0.0
1141	1	0	1006	0.0	0.0
1006	0	0	998	0.0	0.0
998	-1	0	989	0.0	0.0
989	1	0	854	0.0	0.0
854	0	0	846	0.0	0.0
846	1	0	839	0.0	0.0
839	0	0	959	0.0	0.0
959	-1	0	1078	0.0	0.43046721000000016
1078	-1	0	1069	0.47829690000000014	0.47829690000000014
1069	1	0	934	0.1853020188851842	0.1853020188851842
934	-1	0	925	0.0	0.1853020188851842
925	1	0	790	0.0	0.13508517176729928
790	-1	0	781	0.0	0.2058911320946491
781	-1	0	644	0.22876792454961012	0.22876792454961012
644	0	0	516	0.22876792454961012	0.22876792454961012
516	-1	0	387	0.22876792454961012	0.22876792454961012
387	-1	0	266	0.0	0.0
266	-1	0	273	0.0	0.43046721000000016
273	1	0	410	0.0	0.25418658283290013
410	1	0	419	0.28242953648100017	0.43046721000000016
419	0	0	299	0.31381059609000017	0.31381059609000017
299	1	0	180	0.31381059609000017	0.31381059609000017
180	-1	0	51	0.34867844010000015	0.34867844010000015
51	-1	0	58	0.38742048900000015	0.38742048900000015
58	1	0	67	0.28242953648100017	0.31381059609000017
67	0	0	75	0.28242953648100017	0.28242953648100017
75	0	0	83	0.25418658283290013	0.25418658283290013
83	1	0	92	0.28242953648100017	0.28242953648100017
92	-1	0	91	0.28242953648100017	0.28242953648100017
91	-1	0	98	0.28242953648100017	0.31381059609000017
98	0	0	106	0.31381059609000017	0.31381059609000017
106	0	0	114	0.28242953648100017	0.31381059609000017
114	1	0	123	0.28242953648100017	0.28242953648100017
123	-1	0	122	0.31381059609000017	0.31381059609000017
122	0	0	122	0.31381059609000017	0.31381059609000017
122	1	0	123	0.28242953648100017	0.28242953648100017
123	-1	0	122	0.31381059609000017	0.31381059609000017
122	0	0	122	0.31381059609000017	0.31381059609000017
122	0	0	122	0.31381059609000017	0.31381059609000017
122	0	0	122	0.31381059609000017	0.31381059609000017
122	1	0	123	0.28242953648100017	0.28242953648100017
123	0	0	123	0.28242953648100017	0.28242953648100017
123	1	0	124	0.25418658283290013	0.25418658283290013
124	0	0	124	0.25418658283290013	0.25418658283290013
124	0	0	124	0.25418658283290013	0.25418658283290013
124	0	0	124	0.25418658283290013	0.25418658283290013
124	-1	0	123	0.28242953648100017	0.28242953648100017
123	0	0	123	0.28242953648100017	0.28242953648100017
123	1	0	124	0.25418658283290013	0.25418658283290013
124	-1	0	123	0.28242953648100017	0.28242953648100017
123	0	0	123	0.28242953648100017	0.28242953648100017
123	1	0	124	0.25418658283290013	0.25418658283290013
124	-1	0	123	0.28242953648100017	0.28242953648100017
123	1	0	124	0.25418658283290013	0.25418658283290013
124	1	0	125	0.28242953648100017	0.28242953648100017
125	1	0	118	0.31381059609000017	0.31381059609000017
118	0	0	110	0.34867844010000015	0.34867844010000015
110	-1	0	101	0.34867844010000015	0.34867844010000015
101	-1	0	92	0.28242953648100017	0.28242953648100017
92	1	0	93	0.31381059609000017	0.31381059609000017
93	1	0	86	0.34867844010000015	0.34867844010000015
86	1	0	79	0.38742048900000015	0.38742048900000015
79	1	0	192	0.0	0.47829690000000014
192	1	0	321	0.0	0.0
321	0	0	457	0.0	0.0
457	1	0	594	0.0	0.0
594	-1	0	601	0.0	0.0
601	1	0	738	0.0	0.12157665459056936
738	-1	0	745	0.03815204244769462	0.03815204244769462
745	0	0	881	0.042391158275216244	0.042391158275216244
881	1	0	1018	0.04710128697246249	0.34867844010000015
1018	0	0	1018	0.34867844010000015	0.34867844010000015
1018	0	0	1018	0.34867844010000015	0.34867844010000015
1018	-1	0	1017	0.25418658283290013	0.28242953648100017
1017	-1	0	1144	0.02781283894436938	0.02781283894436938
1144	-1	0	1279	0.0	0.0
1279	1	0	1392	0.0	0.0
1392	-1	0	1527	0.0	0.0
1527	0	0	1647	0.0	0.0
1647	1	0	1760	0.0	0.0
1760	-1	0	1895	0.0	0.0
1895	0	0	2015	0.0	0.07976644307687257
2015	-1	0	2006	0.08862938119652508	0.08862938119652508
2006	1	0	1999	0.0984770902183612	0.0984770902183612
1999	1	0	1984	0.0984770902183612	0.0984770902183612
1984	-1	0	1991	0.10941898913151243	0.1500946352969992
1991	1	0	1976	0.0	0.10941898913151243
1976	0	0	1976	0.10941898913151243	0.10941898913151243
1976	0	0	1976	0.10941898913151243	0.10941898913151243
1976	1	0	1977	0.08862938119652508	0.08862938119652508
1977	-1	0	1984	0.0984770902183612	0.13508517176729928
1984	-1	0	1991	0.1500946352969992	0.1500946352969992
1991	-1	0	1982	0.12157665459056936	0.12157665459056936
1982	-1	0	1973	0.025031555049932444	0.025031555049932444
1973	0	0	1837	0.0	0.1500946352969992
1837	0	0	1701	0.16677181699666577	0.16677181699666577
1701	-1	0	1564	0.08862938119652508	0.28242953648100017
1564	1	0	1437	0.0	0.22876792454961012
1437	0	0	1301	0.25418658283290013	0.25418658283290013
1301	1	0	1166	0.13508517176729928	0.25418658283290013
1166	1	0	1159	0.0	0.25418658283290013
1159	1	0	1280	0.2058911320946491	0.2058911320946491
1280	0	0	1408	0.2058911320946491	0.2058911320946491
1408	0	0	1536	0.16677181699666577	0.1853020188851842
1536	0	0	1664	0.1500946352969992	0.16677181699666577
1664	-1	0	1799	0.1853020188851842	0.1853020188851842
1799	0	0	1927	0.1853020188851842	0.1853020188851842
1927	0	0	1927	0.1853020188851842	0.1853020188851842
2044	0	0	1916	0.0	0.058149737003040096
1916	1	0	1789	0.0	0.0
1789	0	0	1653	0.0	0.0
1653	1	0	1518	0.0	0.0
1518	1	0	1511	0.0	0.0
1511	-1	0	1630	0.0	0.0
1630	1	0	1623	0.0	0.0
1623	-1	0	1742	0.0	0.0
1742	-1	0	1733	0.0	0.0
1733	1	0	1598	0.0	0.0
1598	0	0	1590	0.0	0.0
1590	1	0	1583	0.0	0.02781283894436938
1583	1	0	1696	0.0	0.02781283894436938
1696	1	0	1825	0.0	0.0984770902183612
1825	-1	0	1960	0.0	0.1500946352969992
1960	1	0	1961	0.10941898913151243	0.12157665459056936
1961	0	0	1969	0.07976644307687257	0.0984770902183612
1969	1	0	1978	0.07178979876918531	0.07178979876918531
1978	1	0	1987	0.0	0.0
1987	0	0	1867	0.0	0.0
1867	-1	0	1746	0.0	0.0
1746	0	0	1754	0.0	0.0
1754	0	0	1762	0.0	0.0
1762	-1	0	1769	0.0	0.0
1769	-1	0	1904	0.0	0.04710128697246249
1904	0	0	2032	0.0523347633027361	0.0523347633027361
2032	1	0	2033	0.042391158275216244	0.042391158275216244
2033	-1	0	2040	0.04710128697246249	0.04710128697246249
2040	0	0	2040	0.04710128697246249	0.04710128697246249
2040	-1	0	2047	0.0523347633027361	0.0523347633027361
2047	0	0	2039	0.05814973700304011	0.05814973700304011
2039	1	0	2024	0.0581497370030401	0.05814973700304011
2024	0	0	2024	0.013302794647291147	0.0581497370030401
2024	0	0	2024	0.0581497370030401	0.05814973700304011
2024	1	0	2025	0.014780882941434608	0.03815204244769462
2025	-1	0	2032	0.008727963568087723	0.0523347633027361
2032	-1	0	2039	0.05814973700304011	0.05814973700304011
2039	-1	0	2030	0.06461081889226679	0.06461081889226679
2030	-1	0	2021	0.0	0.0
2021	1	0	1886	0.0	0.0
1886	1	0	1879	0.0	0.08862938119652508
1879	-1	0	1998	0.0984770902183612	0.0984770902183612
1998	0	0	1990	0.10941898913151243	0.10941898913151243
1990	-1	0	1981	0.07976644307687257	0.07976644307687257
1981	-1	0	1844	0.0	0.25418658283290013
1844	0	0	1716	0.0	0.1500946352969992
1716	1	0	1589	0.16677181699666577	0.16677181699666577
1589	0	0	1453	0.0	0.34867844010000015
1453	0	0	1317	0.38742048900000015	0.38742048900000015
1317	1	0	1182	0.0	0.10941898913151243
1182	-1	0	1173	0.0	0.16677181699666577
1173	-1	0	1036	0.1853020188851842	0.1853020188851842
1036	0	0	908	0.0	0.38742048900000015
908	0	0	780	0.1853020188851842	0.38742048900000015
780	-1	0	651	0.43046721000000016	0.43046721000000016
651	0	0	531	0.2058911320946491	0.34867844010000015
531	1	0	412	0.13508517176729928	0.22876792454961012
412	1	0	285	0.16677181699666577	0.25418658283290013
285	0	0	149	0.1853020188851842	0.2058911320946491
149	0	0	13	0.1853020188851842	0.25418658283290013
13	-1	0	4	0.28242953648100017	0.28242953648100017
4	1	0	5	0.25418658283290013	0.25418658283290013
5	-1	0	4	0.28242953648100017	0.28242953648100017
4	1	0	5	0.25418658283290013	0.25418658283290013
5	0	0	5	0.25418658283290013	0.25418658283290013
5	-1	0	4	0.28242953648100017	0.28242953648100017
4	-1	0	3	0.31381059609000017	0.31381059609000017
3	-1	0	10	0.34867844010000015	0.38742048900000015
10	0	0	18	0.38742048900000015	0.38742048900000015
18	-1	0	25	0.43046721000000016	0.43046721000000016
25	0	0	161	0.47829690000000014	0.47829690000000014
161	1	0	298	0.0	0.47829690000000014
298	-1	0	305	0.5314410000000002	0.5314410000000002
305	-1	0	440	0.5904900000000002	0.5904900000000002
440	0	0	568	0.6561000000000001	0.6561000000000001
568	1	0	697	0.0	0.7290000000000001
697	0	0	833	0.0	0.0
833	-1	0	968	0.0	0.0
968	0	0	1096	0.0	0.0
1096	1	0	1225	0.0	0.0
1225	0	0	1361	0.0	0.0
1361	0	0	1497	0.0	0.0
1497	0	0	1633	0.0	0.0
1633	-1	0	1768	0.0	0.030903154382632643
1768	1	0	1897	0.03433683820292516	0.03433683820292516
1897	0	0	2033	0.0	0.042391158275216244
2033	1	0	2042	0.04710128697246248	0.04710128697246248
2042	0	0	2042	0.04710128697246248	0.04710128697246248
2042	0	0	2042	0.04710128697246248	0.04710128697246248
2042	1	0	2043	0.052334763302736086	0.052334763302736086
2043	1	0	1916	0.025031555049932444	0.058149737003040096
1916	0	0	1788	0.02781283894436938	0.06461081889226679
1788	0	0	1660	0.0	0.0717897987691853
1660	0	0	1532	0.07976644307687256	0.07976644307687257
1532	1	0	1405	0.03815204244769462	0.03815204244769462
1405	1	0	1270	0.0	0.0
1270	1	0	1263	0.0	0.0
1263	0	0	1383	0.0	0.0
1383	-1	0	1502	0.0	0.0
1502	0	0	1494	0.0	0.0
1494	0	0	1486	0.0	0.0
1486	0	0	1478	0.0	0.0
1478	-1	0	1469	0.0	0.31381059609000017
1469	0	0	1333	0.34867844010000015	0.38742048900000015
1333	1	0	1198	0.0	0.0
1198	1	0	1191	0.0	0.0
1191	1	0	1304	0.0	0.0
1304	-1	0	1439	0.0	0.03433683820292516
1439	1	0	1552	0.0	0.13508517176729928
1552	1	0	1681	0.0	0.0
1681	-1	0	1816	0.0	0.13508517176729928
1816	-1	0	1951	0.0	0.16677181699666577
1951	1	0	1936	0.1500946352969992	0.1500946352969992
1936	-1	0	1943	0.16677181699666577	0.1853020188851842
1943	0	0	1935	0.16677181699666577	0.1853020188851842
1935	-1	0	1926	0.2058911320946491	0.2058911320946491
1926	-1	0	1925	0.22876792454961012	0.22876792454961012
1925	1	0	1798	0.22876792454961012	0.22876792454961012
1798	0	0	1798	0.22876792454961012	0.22876792454961012
1798	0	0	1798	0.22876792454961012	0.22876792454961012
1798	0	0	1798	0.22876792454961012	0.22876792454961012
1798	-1	0	1797	0.25418658283290013	0.25418658283290013
1797	-1	0	1668	0.28242953648100017	0.28242953648100017
1668	0	0	1540	0.31381059609000017	0.31381059609000017
1540	1	0	1413	0.31381059609000017	0.31381059609000017
1413	1	0	1286	0.28242953648100017	0.28242953648100017
1286	1	0	1287	0.25418658283290013	0.25418658283290013
1287	-1	0	1414	0.28242953648100017	0.28242953648100017
1414	0	0	1414	0.28242953648100017	0.28242953648100017
1414	1	0	1415	0.22876792454961012	0.22876792454961012
1415	0	0	1543	0.22876792454961012	0.22876792454961012
1543	0	0	1671	0.2058911320946491	0.2058911320946491
1671	0	0	1799	0.1853020188851842	0.1853020188851842
1799	-1	0	1926	0.2058911320946491	0.2058911320946491
1926	1	0	1927	0.1853020188851842	0.1853020188851842
1927	-1	0	1926	0.2058911320946491	0.2058911320946491
1926	1	0	1927	0.1853020188851842	0.1853020188851842
1927	-1	0	1926	0.2058911320946491	0.2058911320946491
1926	1	0	1927	0.1853020188851842	0.1853020188851842
1927	1	0	1920	0.16677181699666577	0.16677181699666577
1920	0	0	1920	0.16677181699666577	0.16677181699666577
1920	0	0	1920	0.16677181699666577	0.16677181699666577
1920	1	0	1921	0.1500946352969992	0.1500946352969992
1921	-1	0	1928	0.16677181699666577	0.16677181699666577
1928	0	0	1928	0.1500946352969992	0.16677181699666577
1928	-1	0	1935	0.1853020188851842	0.1853020188851842
1935	-1	0	1926	0.2058911320946491	0.2058911320946491
1926	1	0	1927	0.1853020188851842	0.1853020188851842
1927	-1	0	1926	0.2058911320946491	0.2058911320946491
1926	0	0	1926	0.2058911320946491	0.2058911320946491
1926	-1	0	1925	0.22876792454961012	0.22876792454961012
1925	1	0	1798	0.22876792454961012	0.22876792454961012
1798	-1	0	1797	0.25418658283290013	0.25418658283290013
1797	0	0	1669	0.28242953648100017	0.28242953648100017
